source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[phenotype]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[developmental stage]	assay name	comment[file uri]	comment[fraction identifier]	comment[Label]	comment[instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	Material Type	comment[data file]	factor value[organism part]
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 457	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_C02_P013680_S00_N11_R1.raw	11	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_C02_P013680_S00_N11_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 452	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_D02_P013680_S00_N12_R1.raw	12	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_D02_P013680_S00_N12_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 447	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_E02_P013680_S00_N13_R1.raw	13	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_E02_P013680_S00_N13_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 443	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_F02_P013680_S00_N14_R1.raw	14	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_F02_P013680_S00_N14_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 439	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_G02_P013680_S00_N15_R1.raw	15	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_G02_P013680_S00_N15_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 435	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_H02_P013680_S00_N16_R1.raw	16	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_H02_P013680_S00_N16_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 466	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_A03_P013680_S00_N17_R1.raw	17	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_A03_P013680_S00_N17_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 461	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_B03_P013680_S00_N18_R1.raw	18	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_B03_P013680_S00_N18_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 456	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_C03_P013680_S00_N19_R1.raw	19	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_C03_P013680_S00_N19_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 451	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_D03_P013680_S00_N20_R1.raw	20	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_D03_P013680_S00_N20_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 446	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_E03_P013680_S00_N21_R1.raw	21	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_E03_P013680_S00_N21_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 442	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_F03_P013680_S00_N22_R1.raw	22	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_F03_P013680_S00_N22_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 438	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_G03_P013680_S00_N23_R1.raw	23	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_G03_P013680_S00_N23_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 434	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_H03_P013680_S00_N24_R1.raw	24	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_H03_P013680_S00_N24_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 465	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_A04_P013680_S00_N25_R1.raw	25	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_A04_P013680_S00_N25_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 460	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_B04_P013680_S00_N26_R1.raw	26	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_B04_P013680_S00_N26_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 455	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_C04_P013680_S00_N27_R1.raw	27	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_C04_P013680_S00_N27_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 450	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_D04_P013680_S00_N28_R1.raw	28	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_D04_P013680_S00_N28_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 445	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_E04_P013680_S00_N29_R1.raw	29	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_E04_P013680_S00_N29_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 441	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_F04_P013680_S00_N30_R1.raw	30	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_F04_P013680_S00_N30_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 437	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_G04_P013680_S00_N31_R1.raw	31	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_G04_P013680_S00_N31_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 433	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_H04_P013680_S00_N32_R1.raw	32	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_H04_P013680_S00_N32_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 464	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_A05_P013680_S00_N33_R1.raw	33	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_A05_P013680_S00_N33_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 459	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_B05_P013680_S00_N34_R1.raw	34	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_B05_P013680_S00_N34_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 454	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_C05_P013680_S00_N35_R1.raw	35	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_C05_P013680_S00_N35_R1.raw	placenta
PXD010154-V223	homo sapiens	placenta	not available	39	Female	normal	V223	not available	not available	not available	run 449	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01349_D05_P013680_S00_N36_R1.raw	36	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01349_D05_P013680_S00_N36_R1.raw	placenta
