source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[phenotype]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[developmental stage]	assay name	comment[file uri]	comment[fraction identifier]	comment[Label]	comment[instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	Material Type	comment[data file]	factor value[organism part]
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1591	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_G02_P010738_S00_N15_R1.raw	15	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_G02_P010738_S00_N15_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1587	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_H02_P010738_S00_N16_R1.raw	16	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_H02_P010738_S00_N16_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1618	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_A03_P010738_S00_N17_R1.raw	17	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_A03_P010738_S00_N17_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1613	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_B03_P010738_S00_N18_R1.raw	18	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_B03_P010738_S00_N18_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1608	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_C03_P010738_S00_N19_R1.raw	19	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_C03_P010738_S00_N19_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1603	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_D03_P010738_S00_N20_R1.raw	20	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_D03_P010738_S00_N20_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1598	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_E03_P010738_S00_N21_R1.raw	21	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_E03_P010738_S00_N21_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1594	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_F03_P010738_S00_N22_R1.raw	22	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_F03_P010738_S00_N22_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1590	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_G03_P010738_S00_N23_R1.raw	23	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_G03_P010738_S00_N23_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1586	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_H03_P010738_S00_N24_R1.raw	24	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_H03_P010738_S00_N24_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1617	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_A04_P010738_S00_N25_R1.raw	25	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_A04_P010738_S00_N25_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1612	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_B04_P010738_S00_N26_R2.raw	26	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_B04_P010738_S00_N26_R2.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1607	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_C04_P010738_S00_N27_R1.raw	27	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_C04_P010738_S00_N27_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1602	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_D04_P010738_S00_N28_R1.raw	28	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_D04_P010738_S00_N28_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1597	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_E04_P010738_S00_N29_R1.raw	29	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_E04_P010738_S00_N29_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1593	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_F04_P010738_S00_N30_R1.raw	30	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_F04_P010738_S00_N30_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1589	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_G04_P010738_S00_N31_R1.raw	31	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_G04_P010738_S00_N31_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1585	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_H04_P010738_S00_N32_R1.raw	32	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_H04_P010738_S00_N32_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1616	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_A05_P010738_S00_N33_R1.raw	33	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_A05_P010738_S00_N33_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1611	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_B05_P010738_S00_N34_R1.raw	34	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_B05_P010738_S00_N34_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1606	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_C05_P010738_S00_N35_R1.raw	35	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_C05_P010738_S00_N35_R1.raw	liver
PXD010154-V289	homo sapiens	liver	not available	not available	not available	normal	V289	not available	not available	not available	run 1601	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01086_D05_P010738_S00_N36_R1.raw	36	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01086_D05_P010738_S00_N36_R1.raw	liver
