source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[phenotype]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[developmental stage]	assay name	comment[file uri]	comment[fraction identifier]	comment[Label]	comment[instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	Material Type	comment[data file]	factor value[organism part]
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1681	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_C02_P010694_S00_N11_R1.raw	11	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_C02_P010694_S00_N11_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1676	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_D02_P010694_S00_N12_R1.raw	12	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_D02_P010694_S00_N12_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1671	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_E02_P010694_S00_N13_R1.raw	13	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_E02_P010694_S00_N13_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1667	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_F02_P010694_S00_N14_R1.raw	14	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_F02_P010694_S00_N14_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1663	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_G02_P010694_S00_N15_R1.raw	15	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_G02_P010694_S00_N15_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1659	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_H02_P010694_S00_N16_R1.raw	16	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_H02_P010694_S00_N16_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1690	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_A03_P010694_S00_N17_R2.raw	17	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_A03_P010694_S00_N17_R2.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1685	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_B03_P010694_S00_N18_R1.raw	18	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_B03_P010694_S00_N18_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1680	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_C03_P010694_S00_N19_R1.raw	19	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_C03_P010694_S00_N19_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1675	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_D03_P010694_S00_N20_R1.raw	20	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_D03_P010694_S00_N20_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1670	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_E03_P010694_S00_N21_R1.raw	21	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_E03_P010694_S00_N21_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1666	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_F03_P010694_S00_N22_R1.raw	22	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_F03_P010694_S00_N22_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1662	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_G03_P010694_S00_N23_R1.raw	23	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_G03_P010694_S00_N23_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1658	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_H03_P010694_S00_N24_R1.raw	24	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_H03_P010694_S00_N24_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1689	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_A04_P010694_S00_N25_R1.raw	25	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_A04_P010694_S00_N25_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1684	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_B04_P010694_S00_N26_R2.raw	26	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_B04_P010694_S00_N26_R2.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1679	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_C04_P010694_S00_N27_R1.raw	27	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_C04_P010694_S00_N27_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1674	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_D04_P010694_S00_N28_R1.raw	28	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_D04_P010694_S00_N28_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1669	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_E04_P010694_S00_N29_R1.raw	29	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_E04_P010694_S00_N29_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1665	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_F04_P010694_S00_N30_R1.raw	30	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_F04_P010694_S00_N30_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1661	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_G04_P010694_S00_N31_R1.raw	31	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_G04_P010694_S00_N31_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1657	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_H04_P010694_S00_N32_R1.raw	32	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_H04_P010694_S00_N32_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1688	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_A05_P010694_S00_N33_R1.raw	33	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_A05_P010694_S00_N33_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1683	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_B05_P010694_S00_N34_R1.raw	34	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_B05_P010694_S00_N34_R1.raw	tonsil
PXD010154-V293	homo sapiens	tonsil	not available	not available	not available	normal	V293	not available	not available	not available	run 1678	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01076_C05_P010694_S00_N35_R1.raw	35	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01076_C05_P010694_S00_N35_R1.raw	tonsil
